MONTH,0
200501,0.0096639387079924
200502,0.0127656241842008
200503,0.0076957988831224
200504,0.0058752866659386
200505,0.0068130845076381
200506,0.0076683657359376
200507,0.011972674131981
200508,0.0092834758841685
200509,0.0121800165152766
200510,0.0077508713997431
200511,0.0111527500392702
200512,0.0114130565366779
200601,0.0121874999999999
200602,0.0057433279394671
200603,0.004775884882567
200604,0.00802873899024
200605,0.0055239863258698
200606,0.0023547880690737
200607,0.0050303676572858
200608,0.0072080397366293
200609,0.0062956042000356
200610,0.0056312143631309
200611,0.0065573770491803
200612,0.0064756459402681
200701,0.0045762545418836
200702,0.0064302287040105
200703,0.0045531514581374
200704,0.0084920692402404
200705,0.0076855434400281
200706,0.0097729177779471
200707,0.010382403204763
200708,0.0048620159863086
200709,0.0055081060589167
200710,0.0069126547666595
200711,0.0041395805225071
200712,0.0047107289987461
200801,0.0028878381613598
200802,0.0029406869000721
200803,0.0029409143570091
200804,0.0046659116647792
200805,0.0049238753243504
200806,0.0022324303438802
200807,-0.0001447959035922
200808,0.0008546578854758
200809,0.000476125697184
200810,-0.0011937599962912
200811,-0.0004389475586769
200812,0.0010301673704024
200901,0.0018280016618195
200902,0.0015979708306911
200903,0.002661679841217
200904,0.0060171368056225
200905,0.0053705395454419
200906,0.006016000803808
200907,0.0074888271530378
200908,0.0074801954235558
200909,0.0062717852654542
200910,0.0046580723134254
200911,0.004741511165494
200912,0.0055922467673778
201001,0.0053700837020699
201002,0.0031236251649802
201003,0.0044419218715297
201004,0.0062435085016746
201005,0.0040339407428015
201006,0.0056796714078516
201007,0.0045580945472132
201008,0.0046235053876681
201009,0.0049570838765754
201010,0.005973218721477
201011,0.0058425309441887
201012,0.0077889639911045
201101,0.0094996762742515
201102,0.0056433554666769
201103,0.0048650955474417
201104,0.0073957960738106
201105,0.0056696056498663
201106,0.0028949956354073
201107,0.0052012136165104
201108,0.0012725802102992
201109,0.0020591043471259
201110,0.0028026277437725
201111,0.0043408225597255
201112,0.0029346219191986
201201,0.0050310883288244
201202,0.0060031524934882
201203,0.0061259524033487
201204,0.0054395840169623
201205,0.0035573348584501
201206,0.0026319434824767
201207,0.0035186169911864
201208,0.0051661979508653
201209,0.0052316982239118
201210,0.0036978109398146
201211,0.0035370167093548
201212,0.0045283206648172
201301,0.004599211563732
201302,0.0048689322775783
201303,0.0058074728018547
201304,0.0034407224483892
201305,0.0042514232796994
201306,0.0020010641497213
201307,0.0031595243862624
201308,0.0040454518412755
201309,0.0057228471778749
201310,0.0050917435892181
201311,0.0051553967733546
201312,0.0041842427541162
201401,0.0049517235156108
201402,0.0040001333377779
201403,0.004321105240468
201404,0.0056749131944445
201405,0.0055624377565644
201406,0.0047576532172254
201407,0.0061851746122371
201408,0.0061613535261426
201409,0.004180782815541
201410,0.0025414273317079
201411,0.0044474408185901
201412,0.0032617641978194
201501,0.0045607452451805
201502,0.0052315831739059
201503,0.0073953807025611
201504,0.0088525809141973
201505,0.0063460021346697
201506,0.0039445508847065
201507,0.0034151362687472
201508,0.0017329910141207
201509,0.0025814382298709
201510,0.0037676825309383
201511,0.0028548926954124
201512,0.0023246233521657
201601,0.001819940305958
201602,0.0017153220872302
201603,0.003707665624643
201604,0.003057342150557
201605,0.002217581329257
201606,0.0022353419324477
201607,0.0035720724781394
201608,0.0035109674279555
201609,0.0030395136778115
201610,0.0022210376687988
201611,0.0024586245361622
201612,0.0040854914407265
201701,0.0046261875258158
201702,0.0034465248441501
201703,0.0050196918742498
201704,0.0053915135608049
201705,0.0088808466565874
201706,0.0074306345298163
201707,0.0057926668425218
201708,0.0037189949012041
201709,0.0040187121283476
201710,0.0062438105359774
201711,0.006243934953293
201712,0.003561199263801
201801,0.0061010308316618
201802,0.00365618705666
201803,0.0036026520045646
201804,0.0034000893321057
201805,0.0035701249098566
201806,0.0028134143596668
201807,0.0015754798052134
201808,0.0027315046358635
201809,0.0029397681591929
201810,0.0006136433368561
201811,0.0005700381159815
201812,0.0013175230566535
201901,0.0015461023537032
201902,0.0029749495723509
201903,0.0022985486307216
201904,0.0029686621697583
201905,0.0022568676482535
201906,0.00160551157899
201907,0.0015386696425552
201908,0.0008527214410992
201909,0.0023810740381176
201910,0.0025854306525092
201911,0.0031076018889713
201912,0.0034549474847982
202001,0.0042390457594367
202002,0.0024680026515731
202003,0.0002507585445974
202004,0.0007160246312472
202005,0.0022033772774403
202006,0.0037966162545437
202007,0.0041569133909113
202008,0.0042975130025832
202009,0.003941192988086
202010,0.0034419163217602
202011,0.00567857994052
202012,0.0072324509743144
202101,0.0076449614155509
202102,0.0054338440993287
202103,0.0053366998536712
202104,0.0057345202380367
202105,0.0053551327307898
202106,0.0053857546788743
202107,0.0046036556591407
202108,0.0028713818937919
202109,0.0038908064010041
202110,0.0023473933500955
202111,0.0036638634879164
202112,0.0039428452186137
202201,0.0030520302834289
202202,0.0026538672859023
202203,0.002958528393171
202204,0.0018798543800607
202205,0.0018706620745117
202206,-0.0001029857278944
202207,0.0003303768837835
202208,0.0017363784107433
202209,0.0006909520269384
202210,-0.0002002158849541
202211,0.0019769520342013
202212,0.0011374672978151
202301,0.002064375654746
