WEEK,0
200453,0.0206611570247933
200501,0.029137093761673397
200502,0.018347760632292
200503,0.0242911240417473
200504,0.0206551410373066
200505,0.0197039942938659
200506,0.0182973316391359
200507,0.0176836207651229
200508,0.0173714092026099
200509,0.0202563851648889
200510,0.0179135033694446
200511,0.0181344824490528
200512,0.0248858651866439
200513,0.0201911909228982
200514,0.0204345020434502
200515,0.0173719376391982
200516,0.0142317490995343
200517,0.0173109243697479
200518,0.0197597060867838
200519,0.0192341166231505
200520,0.0234580201068743
200521,0.0223664503245132
200522,0.0254639175257731
200523,0.0267760742820125
200524,0.0198233916020904
200525,0.0246104991564949
200526,0.0197880521429241
200527,0.0273556231003039
200528,0.0181667185715768
200529,0.0164158686730506
200530,0.0196552766858179
200531,0.014149900508512
200532,0.0177019982623805
200533,0.020273631840796
200534,0.0174342436763075
200535,0.023134395535151498
200536,0.0216747827747541
200537,0.023076061386804
200538,0.0181567211722234
200539,0.0311994673261676
200540,0.0247655931512433
200541,0.0162975745374364
200542,0.0212385867407701
200543,0.0235582359592913
200544,0.0194439226000375
200545,0.0172611100514972
200546,0.0200652841781874
200547,0.0181681358847559
200548,0.0169869928169287
200549,0.0210599860265495
200550,0.0196502057613168
200551,0.0200084691933093
200552,0.0239757914338919
200601,0.0190382941688424
200602,0.0160788381742738
200603,0.0234713407877505
200604,0.0185812544913253
200605,0.0207455429497568
200606,0.0164110842076943
200607,0.0231324860565054
200608,0.0162904987258827
200609,0.0166927490871152
200610,0.0147100159280427
200611,0.014781072789811202
200612,0.0182730543457678
200613,0.0197218710493046
200614,0.015547703180212
200615,0.014479879186284
200616,0.01694761645822
200617,0.0118466898954703
200618,0.0153986540435724
200619,0.0173803281872026
200620,0.0151588297769624
200621,0.0153634035847941
200622,0.0133052444838673
200623,0.0157145890847313
200624,0.0180287270926201
200625,0.0209623630300142
200626,0.0211856701218403
200627,0.0196949803050196
200628,0.015427769985974702
200629,0.0239820933702835
200630,0.0203749760857088
200631,0.0125792701944069
200632,0.0201235093696763
200633,0.0195104217159476
200634,0.0226445612616255
200635,0.023333017167789
200636,0.0191413727098714
200637,0.0201715524554623
200638,0.0205148054964195
200639,0.0279115391474942
200640,0.0189931350114416
200641,0.0183441239945065
200642,0.0212785305083204
200643,0.0162941477563555
200644,0.0157253973621914
200645,0.0182004614201486
200646,0.01756993006993
200647,0.0171815187394284
200648,0.0202418732309803
200649,0.0157982019725931
200650,0.0223914017017465
200651,0.0169986263736263
200652,0.0173531026908292
200701,0.0198244708311822
200702,0.012701558418160501
200703,0.0182119205298013
200704,0.0193232638595899
200705,0.0224185348779064
200706,0.0178188417752846
200707,0.0154795908965263
200708,0.0173974255832662
200709,0.0138951957133775
200710,0.0118268548450682
200711,0.0195463917525773
200712,0.0168916121553365
200713,0.0185365124448762
200714,0.0352244839035657
200715,0.0229500544577563
200716,0.018674599239795
200717,0.0276426530769824
200718,0.0187038556193601
200719,0.0138953578636857
200720,0.0181049609188068
200721,0.020193932924117
200722,0.0192857666642223
200723,0.0184703667174751
200724,0.0159819131519451
200725,0.0183116076970825
200726,0.0193699125716008
200727,0.017269544924154
200728,0.0173314339981006
200729,0.015609125334811
200730,0.0157832744405182
200731,0.0147885496843379
200732,0.0093361884368308
200733,0.015011209669558401
200734,0.0203050034270047
200735,0.0224833065674921
200736,0.0191780821917808
200737,0.019090909090909
200738,0.0258666065117678
200739,0.0194094226940942
200740,0.0196909272183449
200741,0.0215887074453362
200742,0.0152561320444531
200743,0.014493735184558
200744,0.0157598744441538
200745,0.0198837362927731
200746,0.0213775089359362
200747,0.015000344044588
200748,0.0180551973175135
200749,0.0162569389373513
200750,0.0181068232662192
200751,0.0215673361870265
200752,0.0206487137572055
200801,0.0272638753651411
200802,0.0220285813872429
200803,0.0214673913043478
200804,0.018711951297661
200805,0.0146576782732389
200806,0.0135272727272727
200807,0.0167834107774464
200808,0.0173585413442777
200809,0.0189386466758729
200810,0.0202905811623246
200811,0.0202357563850687
200812,0.0199457173515117
200813,0.025528719809786
200814,0.0165294571649086
200815,0.0198686107995513
200816,0.024797737288693
200817,0.0224615949568517
200818,0.024880318252309304
200819,0.0197000882093501
200820,0.0225163755458515
200821,0.0219633307868601
200822,0.0275397025460045
200823,0.0383522727272727
200824,0.0335110434120335
200825,0.0320942988854525
200826,0.0226324512773618
200827,0.0286544609125254
200828,0.0287109840362163
200829,0.0245004021530656
200830,0.0268630338733431
200831,0.0192220568248009
200832,0.0179591275029243
200833,0.0195713708046906
200834,0.0263461816081998
200835,0.0256873628501355
200836,0.0271291596164692
200837,0.033478318175827
